session_id,host_wall_time_iso,host_monotonic_ns,source,mmwave_frame_num,tid,window_ready,ml_label,ml_confidence,final_label,motion_label,speed_mps,height_drop_flag,quality_flag,num_points,prob_standing,prob_sitting,prob_lying,prob_falling,frame,time_s,stand_prob,sit_prob,lying_prob,falling_prob,horizontal_speed,quality,old_display_pose,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,num_associated_points,range_m,new_display_pose,replay_reason,sit_minus_stand_margin,sitting_relative_gate_state,sitting_relative_gate_stable_count,sitting_relative_gate_required_frames,sitting_relative_gate_passed,moving_translation_displacement_m,moving_translation_confirmed
sitting_ab_default_cfg,2026-07-04T11:28:24.941-04:00,1890790453000000,mmwave,388,0,1,FALLING,0.4184771478176117,MOVING,MOVING,0.5117225537342148,1,LOW_POINTS,4,0.1569813787937164,0.3650909662246704,0.059450477361679,0.4184771478176117,388,1.672,0.1569813787937164,0.3650909662246704,0.059450477361679,0.4184771478176117,0.5117225537342148,LOW_POINTS,MOVING,-0.7263337969779968,0.1308560320364404,1.4477326661042564,0.2876286506652832,-0.4232372045516968,-0.3285083472728729,0,1.6249966025374127,MOVING,moving_override_translation_confirmed,0.208109587430954,NA,0,8,False,0.25721563470360503,True
sitting_ab_default_cfg,2026-07-04T11:28:24.999-04:00,1890790515000000,mmwave,389,0,1,FALLING,0.5028185248374939,MOVING,MOVING,0.4062954849072969,1,LOW_CONF,21,0.1374881416559219,0.2984493374824524,0.0612439699470996,0.5028185248374939,389,1.734,0.1374881416559219,0.2984493374824524,0.0612439699470996,0.5028185248374939,0.4062954849072969,LOW_CONF,MOVING,-0.7135803699493408,0.1970889938576097,1.5276598429288102,0.2766045928001404,-0.2976002693176269,-0.1348824203014373,0,1.6975822841836328,MOVING,moving_override_translation_confirmed,0.16096119582653048,NA,0,8,False,0.11637060281897353,True
sitting_ab_default_cfg,2026-07-04T11:28:25.069-04:00,1890790578000000,mmwave,390,0,1,FALLING,0.5025885701179504,MOVING,MOVING,0.3117942599581878,1,LOW_CONF,9,0.1426268965005874,0.2903477549552917,0.0644368082284927,0.5025885701179504,390,1.797,0.1426268965005874,0.2903477549552917,0.0644368082284927,0.5025885701179504,0.3117942599581878,LOW_CONF,MOVING,-0.6730350255966187,0.2689851861946959,1.515497421815308,0.2881028950214386,-0.1192156970500946,-0.1246983036398887,0,1.679899286148096,MOVING,moving_override_translation_confirmed,0.14772085845470428,NA,0,8,False,0.1561119142545909,True
sitting_ab_default_cfg,2026-07-04T11:28:25.104-04:00,1890790609000000,mmwave,391,0,1,FALLING,0.5180822610855103,MOVING,MOVING,0.290667056976688,1,LOW_POINTS,2,0.1730640977621078,0.2444092780351638,0.064444400370121,0.5180822610855103,391,1.828,0.1730640977621078,0.2444092780351638,0.064444400370121,0.5180822610855103,0.290667056976688,LOW_POINTS,MOVING,-0.654707133769989,0.2784472887308586,1.5019561048553407,0.2836742699146271,-0.063373863697052,-0.1310146450996399,0,1.661940571898739,MOVING,moving_override_translation_confirmed,0.071345180273056,NA,0,8,False,0.1773834042742047,True
sitting_ab_default_cfg,2026-07-04T11:28:25.179-04:00,1890790687000000,mmwave,392,0,1,FALLING,0.4653140902519226,MOVING,MOVING,0.2764388973417399,1,LOW_POINTS,2,0.2235157191753387,0.2511532604694366,0.0600169226527214,0.4653140902519226,392,1.906,0.2235157191753387,0.2511532604694366,0.0600169226527214,0.4653140902519226,0.2764388973417399,LOW_POINTS,MOVING,-0.6432985067367554,0.2741322718449002,1.4957900330474545,0.2732974290847778,-0.0415569394826889,-0.1273574233055114,0,1.6511720970876085,MOVING,moving_override_translation_confirmed,0.0276375412940979,NA,0,8,False,0.1714228741704967,True
sitting_ab_default_cfg,2026-07-04T11:28:25.228-04:00,1890790734000000,mmwave,393,0,1,FALLING,0.3668749034404754,UNKNOWN,STATIC,0.1376429913610142,1,LOW_CONF,10,0.2309071272611618,0.3433817923069,0.0588362142443656,0.3668749034404754,393,1.953,0.2309071272611618,0.3433817923069,0.0588362142443656,0.3668749034404754,0.1376429913610142,LOW_CONF,UNKNOWN,-0.7262293100357056,0.3185802832729381,1.4605222026076232,0.1197167336940765,0.0679227262735366,-0.140877828001976,0,1.66193486994979,UNKNOWN,unchanged,0.11247466504573822,NA,0,8,False,0.17226683609507432,False
sitting_ab_default_cfg,2026-07-04T11:28:25.258-04:00,1890790765000000,mmwave,394,0,1,SITTING,0.4389519989490509,UNKNOWN,STATIC,0.1477971278228655,1,LOW_POINTS,3,0.2300381809473037,0.4389519989490509,0.0513853430747985,0.2796244621276855,394,1.984,0.2300381809473037,0.4389519989490509,0.0513853430747985,0.2796244621276855,0.1477971278228655,LOW_POINTS,UNKNOWN,-0.7268211245536804,0.3279072909789977,1.4394422392485526,0.0958612859249115,0.1124926880002021,-0.1566927134990692,0,1.6455352012969973,UNKNOWN,unchanged,0.20891381800174721,NA,0,8,False,0.21073745170357477,False
sitting_ab_default_cfg,2026-07-04T11:28:25.430-04:00,1890790937000000,mmwave,395,0,1,SITTING,0.5286925435066223,UNKNOWN,STATIC,0.1671230852099605,1,LOW_POINTS,3,0.2264483720064163,0.5286925435066223,0.038952924311161,0.2059060782194137,395,2.156,0.2264483720064163,0.5286925435066223,0.038952924311161,0.2059060782194137,0.1671230852099605,LOW_POINTS,UNKNOWN,-0.730358898639679,0.3396185179960398,1.4272193110444378,0.0749313607811927,0.1493834555149078,-0.15187369287014,0,1.6388165914482775,UNKNOWN,unchanged,0.302244171500206,WAIT,1,8,False,0.2098065173516519,False
sitting_ab_default_cfg,2026-07-04T11:28:25.465-04:00,1890790984000000,mmwave,396,0,1,SITTING,0.6454182863235474,UNKNOWN,STATIC,0.2551773136395325,1,OK,7,0.2102009505033493,0.6454182863235474,0.0342767462134361,0.1101040169596672,396,2.203,0.2102009505033493,0.6454182863235474,0.0342767462134361,0.1101040169596672,0.2551773136395325,OK,UNKNOWN,-0.8201289176940918,0.3982202071093941,1.3750334768900765,-0.0421234592795372,0.2516765296459198,-0.1602397859096527,0,1.6498205470767855,UNKNOWN,unchanged,0.43521733582019806,NA,0,8,False,0.2740459187450887,True
sitting_ab_default_cfg,2026-07-04T11:28:25.500-04:00,1890791015000000,mmwave,397,0,1,SITTING,0.7263684868812561,UNKNOWN,STATIC,0.3128543556783195,1,OK,5,0.1867260634899139,0.7263684868812561,0.0281360242515802,0.0587694644927978,397,2.234,0.1867260634899139,0.7263684868812561,0.0281360242515802,0.0587694644927978,0.3128543556783195,OK,UNKNOWN,-0.8119702935218811,0.4216022615785778,1.3456506332714615,-0.0385903567075729,0.3104651868343353,-0.1815091371536255,0,1.6272122944945033,UNKNOWN,unchanged,0.5396424233913422,NA,0,8,False,0.26728806922654086,True
